stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
RSENA,RED SENA BERHAD,5270,SPECIAL PURPOSE ACQUISITION COMPANY,SPECIAL PURPOSE ACQUISITION COMPANY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
RTSTECH,RTS TECHNOLOGY HOLDINGS BERHAD,03039,SOFTWARE,TECHNOLOGY,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
RVIEW,RIVERVIEW RUBBER ESTATES BHD,2542,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
S&FCAP,S & F CAPITAL BERHAD,8745,WOOD & WOOD PRODUCTS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
SAB,SOUTHERN ACIDS (M) BHD,5134,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SAFETY,SAFETYWARE GROUP BERHAD,03056,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SALCON,SALCON BHD,8567,"GAS, WATER & MULTI-UTILITIES",UTILITIES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SALUTE,SALUTICA BERHAD,0183,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SAM,SAM ENGINEERING & EQUIPMENT,9822,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
SAM-OR,SAM ENGINEERING & EQUIPMENT (M) BERHAD - ORDINARY RIGHTS,9822OR,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SAMAIDEN,SAMAIDEN GROUP BERHAD,0223,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
SAMCHEM,SAMCHEM HOLDINGS BERHAD,5147,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SANCY,SANCY BERHAD,03057,SOFTWARE,TECHNOLOGY,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SANICHI,SANICHI TECHNOLOGY BHD,0133,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SAPIND,SAPURA INDUSTRIAL BHD,7811,AUTO PARTS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.015</span>,Bursa
SAPNRG,SAPURA ENERGY BERHAD,5218,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SAPNRG-PA,,5218PA,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SAPRES,SAPURA RESOURCES BHD,4596,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SAPRES-R1,SAPURA RESOURCES BERHAD - ORDINARY RIGHTS,4596R1,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SASBADI,SASBADI HOLDINGS BHD,5252,MEDIA,TELECOMMUNICATIONS & MEDIA,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SAUDEE,SAUDEE GROUP BERHAD,5157,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SBAGAN,SUNGEI BAGAN RUBBER CO (M) BHD,2569,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.04</span>,Bursa
SBCCORP,SBC CORPORATION BHD,5207,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
SBH,SBH MARINE HOLDINGS BERHAD,0300,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.015</span>,Bursa
SCABLE,SARAWAK CABLE BERHAD,5170,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SCB,SIK CHEONG BERHAD,0316,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
SCBUILD,SC ESTATE BUILDER BERHAD,0109,CONSTRUCTION,CONSTRUCTION,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SCBUILD-OR,SC ESTATE BUILDER BERHAD - ORDINARY RIGHTS,0109OR,CONSTRUCTION,CONSTRUCTION,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SCC,SCC HOLDINGS BERHAD,0158,CONSUMER SERVICES,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SCGBHD,SOUTHERN CABLE GROUP BERHAD,0225,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
SCGM,SCGM BHD,7247,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.035</span>,Bursa
SCIB,SARAWAK CONSOLIDATED IND BHD,9237,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
SCICOM,SCICOM (MSC) BHD,0099,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SCIENTX,SCIENTEX BERHAD,4731,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
SCIPACK,SCIENTEX PACKAGING (AYER KEROH) BERHAD,8125,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SCNWOLF,SCANWOLF CORPORATION BHD,7239,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SCNWOLF-LA,,7239LA,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Bonds/Loans,<span class='up fw-bold'>0.00</span>,Bursa
SCOMI,SCOMI GROUP BHD,7158,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SCOMIES,SCOMI ENERGY SERVICES BHD,7045,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SCOMNET,SUPERCOMNET TECHNOLOGIES BHD,0001,HEALTH CARE EQUIPMENT & SERVICES,HEALTH CARE,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SCOPE,SCOPE INDUSTRIES BHD,0028,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
SDCG,SOLAR DISTRICT COOLING GROUP BERHAD,0321,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
SDG,SD GUTHRIE BERHAD,5285,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.06</span>,Bursa
SDRED,SELANGOR DREDGING BHD,2224,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SDS,SDS GROUP BERHAD,0212,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SEACERA,SEACERA GROUP BERHAD,7073,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
SEAL,SEAL INCORPORATED BHD,4286,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
SEALINK,SEALINK INTERNATIONAL BHD,5145,TRANSPORTATION EQUIPMENT,TRANSPORTATION & LOGISTICS,Main Market,<span class='down fw-bold'>-0.015</span>,Bursa
SEB,SEREMBAN ENGINEERING BERHAD,5163,INDUSTRIAL ENGINEERING,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SEDANIA,SEDANIA INNOVATOR BERHAD,0178,CONSUMER SERVICES,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SEEHUP,SEE HUP CONSOLIDATED BHD,7053,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SEERS,SEERS BERHAD,03009,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SEG,SEG INTERNATIONAL BHD,9792,CONSUMER SERVICES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SEM,7-ELEVEN MALAYSIA HOLDINGS BERHAD,5250,RETAILERS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SENDAI,EVERSENDAI CORPORATION BERHAD,5205,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='down fw-bold'>-0.035</span>,Bursa
SENFONG,SENG FONG HOLDINGS BERHAD,5308,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
SENHENG,SENHENG NEW RETAIL BERHAD,5305,RETAILERS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SENTRAL,SENTRAL REIT,5123,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SERBADK,SERBA DINAMIK HOLDINGS BERHAD,5279,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SERNKOU,SERN KOU RESOURCES BHD,7180,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SERSOL,SERSOL BERHAD,0055,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SFPTECH,SFP TECH HOLDINGS BERHAD,0251,SEMICONDUCTORS,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.01</span>,Bursa
SGBHD,SUPERGENICS BERHAD,03033,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SHANG,SHANGRI-LA HOTELS (M) BHD,5517,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SHCHAN,SIN HENG CHAN (MALAYA) BHD,4316,PLANTATION,PLANTATION,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SHH,SHH RESOURCES HOLDINGS BHD,7412,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
SHL,SHL CONSOLIDATED BHD,6017,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
SIGN,SIGNATURE INTERNATIONAL BHD,7246,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SIME,SIME DARBY BHD,4197,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
SIMEPROP,SIME DARBY PROPERTY BERHAD,5288,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
SINARAN,SINARAN ADVANCE GROUP BERHAD,5172,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SINKUNG,SIN-KUNG LOGISTICS BERHAD,0305,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Ace Market,<span class='down fw-bold'>-0.01</span>,Bursa
SJC,SENI JAYA CORPORATION BHD,9431,MEDIA,TELECOMMUNICATIONS & MEDIA,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
SKBSHUT,SKB SHUTTERS CORPORATION BHD,7115,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.025</span>,Bursa
SKHAWK,STEEL HAWK BERHAD,03049,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SKPRES,SKP RESOURCES BHD,7155,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
SKYGATE,SKYGATE SOLUTIONS BERHAD,7249,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SKYWLD,SKYWORLD DEVELOPMENT BERHAD,5315,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
SLIC,SL INNOVATION CAPITAL BERHAD,03008,DIGITAL SERVICES,TECHNOLOGY,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SLP,SLP RESOURCES BHD,7248,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SLVEST,SOLARVEST HOLDINGS BERHAD,0215,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.05</span>,Bursa
SMART,SMART ASIA CHEMICAL BHD,0306,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.01</span>,Bursa
SMCAP,SINMAH CAPITAL BERHAD,9776,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SMETRIC,SECUREMETRIC BERHAD,0203,SOFTWARE,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
SMI,SOUTH MALAYSIA INDUSTRIES BHD,4375,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.015</span>,Bursa
SMILE,SMILE-LINK HEALTHCARE GLOBAL BERHAD,03023,HEALTH CARE PROVIDERS,HEALTH CARE,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SMISCOR,SMIS CORPORATION BHD,7132,AUTO PARTS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SMRT,SMRT HOLDINGS BERHAD,0117,DIGITAL SERVICES,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SMTRACK,SMTRACK BERHAD,0169,TECHNOLOGY EQUIPMENT,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SNOWFIT,SNOWFIT GROUP BERHAD,03054,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SNS,SNS NETWORK TECHNOLOGY BERHAD,0259,TECHNOLOGY EQUIPMENT,TECHNOLOGY,Main Market,<span class='down fw-bold'>-0.015</span>,Bursa
SNTORIA,SENTORIA GROUP BERHAD,5213,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SOLID,SOLID AUTOMOTIVE BHD,5242,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
SOLUTN,SOLUTION GROUP BERHAD,0093,DIGITAL SERVICES,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
SOP,SARAWAK OIL PALMS BHD,5126,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.07</span>,Bursa
SPRING,SPRING ART HOLDINGS BERHAD,0216,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
SPRITZER,SPRITZER BHD,7103,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
SPSETIA,SP SETIA BHD,8664,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
SPSETIA-PA,S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS-I),8664PA,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
SPSETIA-PB,S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES B (RCPS-I B),8664PB,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SPSETIA-PC,S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES C (RCPS-I C),8664PC,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SPSETIA-PR,S P SETIA BERHAD - PREFERENCE RIGHTS,8664PR,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SPTOTO,SPORTS TOTO BERHAD,1562,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SRIDGE,SILVER RIDGE HOLDINGS BHD,0129,TELECOMMUNICATIONS EQUIPMENT,TELECOMMUNICATIONS & MEDIA,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
SSB8,SOUTHERN SCORE BUILDERS BERHAD,0045,CONSTRUCTION,CONSTRUCTION,Ace Market,<span class='down fw-bold'>-0.02</span>,Bursa
SSF,SSF HOME GROUP BERHAD,0287,RETAILERS,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SSTEEL,SOUTHERN STEEL BHD,5665,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
STAR,STAR MEDIA GROUP BERHAD,6084,MEDIA,TELECOMMUNICATIONS & MEDIA,Main Market,<span class='down fw-bold'>-0.015</span>,Bursa
STRAITS,STRAITS ENERGY RESOURCES BERHAD,0080,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
SUBUR,SUBUR TIASA HOLDINGS BHD,6904,WOOD & WOOD PRODUCTS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
SUCCESS,SUCCESS TRANSFORMER CORP BHD,7207,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SUMATEC,SUMATEC RESOURCES BHD,1201,OIL & GAS PRODUCERS,ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SUNCON,SUNWAY CONSTRUCTION GROUP BERHAD,5263,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='down fw-bold'>-0.06</span>,Bursa
SUNMOW,SUNMOW HOLDING BERHAD,03050,CONSTRUCTION,CONSTRUCTION,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SUNREIT,SUNWAY REAL ESTATE INVT TRUST,5176,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SUNSURIA,SUNSURIA BERHAD,3743,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
SUNVIEW,SUNVIEW GROUP BERHAD,0262,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
SUNWAY,SUNWAY BERHAD,5211,DIVERSIFIED INDUSTRIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
SUNWAY-PA,,5211PA,DIVERSIFIED INDUSTRIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SUNZEN,SUNZEN BIOTECH BHD,0148,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
SUPERLN,SUPERLON HOLDINGS BHD,7235,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.08</span>,Bursa
SUPERMX,SUPERMAX CORPORATION BHD,7106,HEALTH CARE EQUIPMENT & SERVICES,HEALTH CARE,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
SUPREME,SUPREME CONSOLIDATED RESOURCES BERHAD,03018,CONSUMER SERVICES,CONSUMER PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
SURIA,SURIA CAPITAL HOLDINGS BHD,6521,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
SWIFT,SWIFT HAULAGE BERHAD,5303,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
SWKPLNT,SARAWAK PLANTATION BHD,5135,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
SWSCAP,SWS CAPITAL BERHAD,7186,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SYCAL,SYCAL VENTURES BHD,9717,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>+0.015</span>,Bursa
SYF-OR,SYF RESOURCES BERHAD - ORDINARY RIGHTS,7082OR,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
SYGROUP,SHIN YANG GROUP BERHAD,5173,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
SYMLIFE,SYMPHONY LIFE BERHAD,1538,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.015</span>,Bursa
SYNERGY,SYNERGY HOUSE BERHAD,0279,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
SYSTECH,SYSTECH BHD,0050,SOFTWARE,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
T7GLOBAL,T7 GLOBAL BERHAD,7228,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
TAANN,TA ANN HOLDINGS BHD,5012,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.04</span>,Bursa
TAFI,TAFI INDUSTRIES BHD,7211,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TAGHILL,TAGHILL HOLDINGS BERHAD,0241,CONSTRUCTION,CONSTRUCTION,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
TAKAFUL,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,6139,INSURANCE,FINANCIAL SERVICES,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
TALAMT,TALAM TRANSFORM BERHAD,2259,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TALIWRK,TALIWORKS CORPORATION BHD,8524,"GAS, WATER & MULTI-UTILITIES",UTILITIES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
TAMBUN,TAMBUN INDAH LAND BERHAD,5191,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
TANCO,TANCO HOLDINGS BHD,2429,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
TAS,TAS OFFSHORE BERHAD,5149,TRANSPORTATION EQUIPMENT,TRANSPORTATION & LOGISTICS,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
TASCO,TASCO BERHAD,5140,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>+0.015</span>,Bursa
TASHIN,TASHIN HOLDINGS BERHAD,0211,METALS,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
TAWIN,TA WIN HOLDINGS BHD,7097,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
TAWIN-PA,,7097PA,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TBC,TOTAL DYNAMIC HOLDINGS BERHAD,TBC,,,,<span class='up fw-bold'></span>,Bursa
TCHONG,TAN CHONG MOTOR HOLDINGS BHD,4405,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
TCS,TCS GROUP HOLDINGS BERHAD,0221,CONSTRUCTION,CONSTRUCTION,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
TDEX,TECHNODEX BHD,0132,SOFTWARE,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
TDM,TDM BHD,2054,PLANTATION,PLANTATION,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
TECGUAN,TECK GUAN PERDANA BHD,7439,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.07</span>,Bursa
TECHBASE,TECHBASE INDUSTRIES BERHAD,8966,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TECHBASE-LA,TECHBASE INDUSTRIES BERHAD - ICULS A,8966LA,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Bonds/Loans,<span class='up fw-bold'>0.00</span>,Bursa
TECHBASE-LR,TECHBASE INDUSTRIES BERHAD - LOAN RIGHTS,8966LR,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Bonds/Loans,<span class='up fw-bold'>0.00</span>,Bursa
TECHBND,TECHBOND GROUP BERHAD,5289,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TECHNAX,TECHNA-X BERHAD,2739,OTHER ENERGY RESOURCES,ENERGY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
TEKSENG,TEK SENG HOLDINGS BHD,7200,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
