stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
ThaiBev 5xShortSG231115,,ELTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Thakral,Thakral Corporation Ltd,AWI,,Wholesale and Retail Trade,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
The Place Hldg,The Place Holdings Limited,E27,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TheHourGlass,Hour Glass Ltd,AGS,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Thomson M W220424,,GNLW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Thomson Medical,Thomson Medical Group Ltd,A50,,Health and Social Services,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Tiong Seng,Tiong Seng Holdings Ltd,BFI,,Construction,Mainboard,<span class='up fw-bold'>+0.003</span>,SGX
Tiong Woon,Tiong Woon Corporation Holding Ltd,BQM,,Transportation and Storage,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Top Glove,Top Glove Corporation Bhd,BVA,,Manufacturing,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
Top Glove MB eCW220831,,YKMW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Top Glove MB eCW220930,,QZBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Top Glove MB eCW230330,,R94W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tosei,Tosei Corp,S2D,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Totm Tech,Totm Technologies Ltd,42F,,Information and Communications,Catalist,<span class='up fw-bold'>+0.002</span>,SGX
Travelite,Travelite Holdings Ltd,BCZ,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Travelite R,,YMER,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Travelite R1,,V8SR,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Trek 2000 Intl,Trek 2000 International Ltd,5AB,,Information and Communications,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Trendlines,Trendlines Group Ltd,42T,,"Professional, Scientific and Technical Activities",Catalist,<span class='up fw-bold'>+0.002</span>,SGX
TrickleStar,TrickleStar Ltd,CYW,,Manufacturing,Catalist,<span class='down fw-bold'>-0.006</span>,SGX
Tritech,Tritech Group Ltd,5G9,,Construction,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Triyards,Triyards Holdings Ltd,RC5,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tuan Sing,Tuan Sing Holdings Ltd,T24,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tung Lok Rest,Tung Lok Restaurants (2000) Ltd,540,,Accommodation and Food Service Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Tye Soon,Tye Soon Ltd,BFU,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UETF SSE50China,,JK8,,,Mainboard,<span class='up fw-bold'>+0.11</span>,SGX
UGHealthcare,UG Healthcare Corporation Ltd,8K7,,Manufacturing,Catalist,<span class='down fw-bold'>-0.002</span>,SGX
UMS,UMS Holdings Ltd,558,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOA,United Overseas Australia Ltd,EH5,,Real Estate Activities,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
UOB,United Overseas Bank Ltd,U11,,Financial and Insurance Activities,Mainboard,<span class='down fw-bold'>-0.14</span>,SGX
UOB 5xLongSG230713,,DHBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB 5xLongSG240306,,DOGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB 5xLongSG250226,,DJSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB 5xLongSG251023,,DHHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB 5xLongUB250530,,PMGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB 5xShortSG221201,,DEZW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB 5xShortSG240306,,DSMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB 5xShortSG241024,,DGJW,,,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
UOB AP GRN REIT S$,,GRN,,,Mainboard,<span class='down fw-bold'>-0.002</span>,SGX
UOB AP GRN REIT US$,,GRE,,,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
UOB Kay Hian,UOB-Kay Hian Holdings Ltd,U10,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
UOB MB eCW220214,,Y7RW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB eCW220328,,UYUW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB eCW220627,,9RMW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB eCW220701,,RVVW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB eCW220704,,OSSW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB eCW221028,,9F4W,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB eCW221230,,XI9W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW230615,,9WSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW230720,,MRNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW230724,,VBQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW231102,,ZLNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW231110,,98CW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW231117,,KGHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW231120,,57TW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW240328,,UIZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW240701,,ZHXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW240724,,EXFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW240925,,YRSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB eCW241227,,9UGW,,,Mainboard,<span class='down fw-bold'>-0.006</span>,SGX
UOB MB eCW250328,,UCZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW220214,,XXQW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB ePW220331,,V0ZW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB ePW220701,,XGYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB ePW220704,,FYAW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB ePW221101,,TFLW,,,Mainboard,<span class='up fw-bold'></span>,SGX
UOB MB ePW221230,,RTIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW230530,,MUDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW230724,,RMTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW231102,,MQJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW231117,,Z8PW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW231120,,SWMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW240328,,PAIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW240708,,TQTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW240917,,KRUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW240925,,95XW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOB MB ePW250328,,Z3IW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOBAM PINGAN CHINEXT S$,,CXS,,,Mainboard,<span class='up fw-bold'>+0.073</span>,SGX
UOBAM PINGAN CHINEXT US$,,CXU,,,Mainboard,<span class='up fw-bold'>+0.073</span>,SGX
UOI,United Overseas Insurance Ltd,U13,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UOL,UOL Group Ltd,U14,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.04</span>,SGX
USP Group,USP Group Ltd,BRS,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UnUsUaL,UnUsUal Ltd,1D1,,"Arts, Entertainment & Recreation",Catalist,<span class='up fw-bold'>0.00</span>,SGX
Uni-Asia Grp,Uni-Asia Group Ltd,CHJ,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
Union Gas,Union Gas Holdings Ltd,1F2,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
Union Steel,Union Steel Holdings Ltd,BLA,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UnionSteel,,ZB9,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
United Food,United Food Holdings Ltd,AZR,,Accommodation and Food Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
United Global,,43P,,Manufacturing,Catalist,<span class='up fw-bold'></span>,SGX
Universal Res,Universal Resource and Services Ltd,BGO,,Mining and Quarrying,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
UtdHampshReitUSD,United Hampshire US REIT,ODBU,,Financial and Insurance Activities,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
V2Y Corp,V2Y Corporation Ltd,V2Y,,Financial and Insurance Activities,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
VCPlus,Vcplus Ltd,43E,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
VICOM Ltd,Vicom Ltd,WJP,,Other Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Vallianz,Vallianz Holdings Ltd,WPC,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>+0.001</span>,SGX
ValueMax,Valuemax Group Ltd,T6I,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
ValueMax R,,PFHR,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
ValueMax R1,,KKRR,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
ValueMax W260914,,9E9W,,,Mainboard,<span class='up fw-bold'>+0.003</span>,SGX
Valuetronics,Valuetronics Holdings Ltd,BN2,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Venture,Venture Corporation Ltd,V03,,Manufacturing,Mainboard,<span class='down fw-bold'>-0.14</span>,SGX
Venture 5xLongSG230713,,DBHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Venture 5xLongSG241218,,DRZW,,,Mainboard,<span class='down fw-bold'>-0.008</span>,SGX
Venture 5xLongSG250226,,DCXW,,,Mainboard,<span class='down fw-bold'>-0.006</span>,SGX
Venture 5xLongSG260904,,DVSW,,,Mainboard,<span class='down fw-bold'>-0.042</span>,SGX
Venture 5xLongUB250530,,RFVW,,,Mainboard,<span class='down fw-bold'>-0.015</span>,SGX
Venture 5xShortSG220422,,DABW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Venture 5xShortSG230920,,DVCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Venture 5xShortSG241218,,DPZW,,,Mainboard,<span class='up fw-bold'>+0.037</span>,SGX
Venture MB eCW240731,,9SAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Venture MB eCW241230,,VR2W,,,Mainboard,<span class='down fw-bold'>-0.004</span>,SGX
Versalink,Versalink Holdings Ltd,40N,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Vertex SPAC,Vertex Technology Acquisition Corporation Ltd,VT1,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Vertex SPAC U,,VTA,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'></span>,SGX
Vibrant Group,Vibrant Group Ltd,BIP,,Transportation and Storage,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
VibroPower,Vibropower Corporation Ltd,BJD,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
VibroPower W250116,,PBSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Vicplas Intl,Vicplas International Ltd,569,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
VikingOffshore R,,MMCR,,Mining and Quarrying,Catalist,<span class='up fw-bold'></span>,SGX
VikingOffshore R1,,W6GR,,Mining and Quarrying,Catalist,<span class='up fw-bold'></span>,SGX
VikingW220701,,KZHW,,,Catalist,<span class='up fw-bold'></span>,SGX
Vividthree,Vividthree Holdings Ltd,OMK,,Information and Communications,Catalist,<span class='up fw-bold'>+0.002</span>,SGX
Watches.com Ltd,Watches.Com Ltd,WVJ,,Information and Communications,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Wee Hur,Wee Hur Holdings Ltd,E3B,,Construction,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
White Orchid Fund S,,BBT,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Willas-Array,Willas-Array Electronics (Holdings) Ltd,BDR,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar 5xLongSG220225,,DFHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Wilmar 5xLongSG240306,,DPBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar 5xLongSG241218,,DNWW,,,Mainboard,<span class='up fw-bold'>+0.033</span>,SGX
Wilmar 5xLongUB250630,,VNBW,,,Mainboard,<span class='up fw-bold'>+0.031</span>,SGX
Wilmar 5xShortSG220225,,DNXW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Wilmar 5xShortSG221201,,DDBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Wilmar 5xShortSG230825,,DHGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar 5xShortSG240424,,DAKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar 5xShortSG250320,,X6CW,,,Mainboard,<span class='down fw-bold'>-0.164</span>,SGX
Wilmar Intl,Wilmar International Ltd,F34,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.22</span>,SGX
Wilmar MB eCW220615,,VBBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Wilmar MB eCW221014,,GVVW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Wilmar MB eCW230316,,HXYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW230628,,UMDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW231215,,KOPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW240201,,8P1W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW240201 3.9,,PQKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW240401,,GDVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW240626,,OGNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW241002,,1XZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Wilmar MB eCW250228,,XSVW,,,Mainboard,<span class='up fw-bold'>+0.007</span>,SGX
Wilton Resources,Wilton Resources Corporation Ltd,5F7,,Mining and Quarrying,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
Wing Tai,Wing Tai Holdings Ltd,W05,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
WinkingStudios,,WKS,,Information and Communications,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Wong Fong Ind,Wong Fong Industries Ltd,1A1,,"Professional, Scientific and Technical Activities",Catalist,<span class='up fw-bold'>0.00</span>,SGX
World Precision,World Precision Machinery Ltd,B49,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongSG221020,,DUAW,,,Mainboard,<span class='up fw-bold'></span>,SGX
WuxiBio 5xLongSG230215,,DSFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongSG231102,,DFMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongSG240205,,DEMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongSG250306,,DITW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongSG251113,,DRTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongSG251216,,ZOPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongUB250430,,NCWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongUB250930,,KGDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xLongUB251128,,USMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xShortSG221020,,DWDW,,,Mainboard,<span class='up fw-bold'></span>,SGX
WuxiBio 5xShortSG230803,,DQHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xShortSG240709,,DYLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xShortUB250321,,QJDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xShortUB250430,,SMIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio 5xShortUB251128,,WYBW,,,Mainboard,<span class='down fw-bold'>-0.058</span>,SGX
WuxiBio MBeCW240703,,UYIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio MBeCW240802,,MSPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio MBeCW241203,,QKPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio MBeCW241203 22,,W4UW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio MBeCW250103,,EHTW,,,Mainboard,<span class='up fw-bold'>+0.017</span>,SGX
WuxiBio MBePW240703,,QIYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio MBePW241104,,JEFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
WuxiBio MBePW241203,,NBAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBeCW220302,,HISW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBeCW220404,,XHRW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBeCW220602,,MPNW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBeCW221004,,X5IW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBeCW221102,,WVHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBeCW230404,,OAKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBeCW230704,,ZG3W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBeCW231004,,1N5W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBeCW231204,,NJXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBeCW240304,,UQOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBeCW241104,,UNFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBeCW241203,,HFQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBePW220302,,VYBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBePW220602,,X3UW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBePW221004,,FCCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XIAOMI MBePW230104,,ODWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBePW230503,,Z2HW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBePW231004,,FUUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBePW240503,,43SW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBePW240802,,LYRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XIAOMI MBePW241104,,YF5W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XMH,XMH Holdings Ltd,BQF,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XPeng 5xLongSG221223,,DXKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XPeng 5xLongSG230620,,DJNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XPeng 5xLongSG250306,,DUYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XPeng 5xShortSG221223,,DSJW,,,Mainboard,<span class='up fw-bold'></span>,SGX
XT MS SING US$,,O9A,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XT MSCHINA S$,,TID,,,Mainboard,<span class='up fw-bold'>+0.95</span>,SGX
XT MSCHINA US$,,LG9,,,Mainboard,<span class='up fw-bold'>+0.47</span>,SGX
XT MSINDO US$,,KJ7,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XT SingGovBond SG$,,KV4,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XT Vietnam US$,,HD9,,,Mainboard,<span class='up fw-bold'>+0.07</span>,SGX
Xiaomi 5xLongSG220323,,DFQW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Xiaomi 5xLongSG220705,,DTQW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Xiaomi 5xLongSG221215,,DJIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xLongSG230329,,DWHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xLongSG230712,,DXLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xLongSG231102,,DEHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xLongSG241126,,DUTW,,,Mainboard,<span class='up fw-bold'>+0.227</span>,SGX
Xiaomi 5xLongSG251113,,DKRW,,,Mainboard,<span class='up fw-bold'>+0.042</span>,SGX
Xiaomi 5xLongUB250228,,5O9W,,,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
Xiaomi 5xLongUB250930,,9GBW,,,Mainboard,<span class='up fw-bold'>+0.069</span>,SGX
Xiaomi 5xShortSG220705,,DCCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Xiaomi 5xShortSG230712,,DXSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xShortSG230907,,DXBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xShortSG231214,,DSOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xShortSG231220,,DLNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xShortSG241114,,DRSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xShortSG250515,,8W1W,,,Mainboard,<span class='down fw-bold'>-0.009</span>,SGX
Xiaomi 5xShortUB250228,,ITQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi 5xShortUB250321,,GUVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi AutocallSG241104,,YAL,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi AutocallSG250204,,NFJ,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Xiaomi AutocallSG250703,,NUB,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
XinyiSolar MB eCW220705,,MVYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Y Ventures,Y Ventures Group Ltd,1F1,,Wholesale and Retail Trade,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
Y Ventures R,,YWTR,,Wholesale and Retail Trade,Catalist,<span class='up fw-bold'>0.00</span>,SGX
YHI Intl,YHI International Ltd,BPF,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
YKGI,,YK9,,Financial and Insurance Activities,Catalist,<span class='down fw-bold'>-0.003</span>,SGX
YZJ 5xLongSG231115,,X1KW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
YZJ 5xLongSG241218,,DLZW,,,Mainboard,<span class='down fw-bold'>-0.576</span>,SGX
YZJ 5xShortSG220225,,DXUW,,,Mainboard,<span class='up fw-bold'></span>,SGX
YZJ 5xShortSG231024,,DFEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
YZJ 5xShortSG231115,,5YCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
